monthyear,business_level,category,brand,Sales Amount,Spend on meta Amount,Spend on tv Amount,Spend on ucontent Amount,Spend on youtube Amount
2018-06-01,Business Unit 1,Category 5,Brand 21,252115224748.8851,1528056798.613013,1671682152.01395,0.0,1570795000.0
2018-07-01,Business Unit 1,Category 5,Brand 21,266989690501.5502,5660669559.914834,7912533473.932881,0.0,1256636000.0
2018-08-01,Business Unit 1,Category 5,Brand 21,278165482563.39557,2733183300.0,3973900616.172935,0.0,1256636000.0
2018-09-01,Business Unit 1,Category 5,Brand 21,284689220502.83124,1428760723.456103,6343826133.315523,0.0,21991130000.0
2018-10-01,Business Unit 1,Category 5,Brand 21,271242066941.73062,2190719116.127274,2745405995.447484,0.0,0.0
2018-11-01,Business Unit 1,Category 5,Brand 21,263196127811.68073,717539156.0,2886001826.361839,0.0,0.0
2019-01-01,Business Unit 1,Category 5,Brand 21,266368088734.0238,942477000.0,1993832384.023527,0.0,2513272000.0
2019-02-01,Business Unit 1,Category 5,Brand 21,227729146956.9024,1471222468.138469,2097742316.758539,0.0,2356192500.0
2019-03-01,Business Unit 1,Category 5,Brand 21,263263895878.95047,4018603009.904544,1747017717.718154,0.0,0.0
2019-04-01,Business Unit 1,Category 5,Brand 21,243104171898.3735,4413892728.823142,1760556829.592666,0.0,0.0
2019-05-01,Business Unit 1,Category 5,Brand 21,254815367092.3427,4284690457.420842,2727454270.714962,0.0,0.0
2019-06-01,Business Unit 1,Category 5,Brand 21,248013125901.93042,1484731636.750425,2025648406.979015,0.0,0.0
2019-07-01,Business Unit 1,Category 5,Brand 21,275128579104.0901,3820669564.495623,2537891229.313613,0.0,0.0
2019-08-01,Business Unit 1,Category 5,Brand 21,269090565617.82578,3124085523.703518,5679546381.491986,0.0,942477000.0
2019-09-01,Business Unit 1,Category 5,Brand 21,271330408490.22958,3203539501.777081,7107369298.201047,0.0,0.0
2019-10-01,Business Unit 1,Category 5,Brand 21,279185445558.1362,2736696173.206067,6307460793.676888,0.0,0.0
2019-11-01,Business Unit 1,Category 5,Brand 21,251243590270.3766,3138957014.678426,5374616059.099049,0.0,0.0
2019-12-01,Business Unit 1,Category 5,Brand 21,251872290008.1192,648576314.154216,3737553943.942886,0.0,942477000.0
2020-01-01,Business Unit 1,Category 5,Brand 21,259597895258.2011,5356410950.0,9969161919.16995,52359833.33333333,0.0
2020-02-01,Business Unit 1,Category 5,Brand 21,253500941911.8587,2517984385.0,6293226950.366281,52359833.33333333,1256636000.0
2020-03-01,Business Unit 1,Category 5,Brand 21,243163935499.0575,3487164900.0,9733384428.075644,52359833.33333333,0.0
2020-04-01,Business Unit 1,Category 5,Brand 21,229999553287.1341,1659442102.68407,3772621777.5909,52359833.33333333,0.0
2020-05-01,Business Unit 1,Category 5,Brand 21,185016946904.999,1592087126.225,5206958153.348119,52359833.33333333,0.0
2020-06-01,Business Unit 1,Category 5,Brand 21,216268693574.7606,1225220100.0,9549485348.162317,52359833.33333333,1099556500.0
2020-07-01,Business Unit 1,Category 5,Brand 21,191312630433.19913,2555589217.3,7295283696.868267,52359833.33333333,942477000.0
2020-08-01,Business Unit 1,Category 5,Brand 21,237978364565.1156,2742608070.0,8583214468.787196,52359833.33333333,1955870178.254499
2020-09-01,Business Unit 1,Category 5,Brand 21,245475455189.3012,1283779337.6,9206581586.87049,52359833.33333333,0.0
2020-10-01,Business Unit 1,Category 5,Brand 21,230924008769.72733,3334607718.805,7977676408.041006,52359833.33333333,1256636000.0
2020-11-01,Business Unit 1,Category 5,Brand 21,227722553196.1734,3009095012.545,7724789081.758475,52359833.33333333,1256636000.0
2020-12-01,Business Unit 1,Category 5,Brand 21,244417955305.4275,1272343950.0,4171110204.849029,52359833.33333333,695185034.1415304
2021-01-01,Business Unit 1,Category 5,Brand 21,243810171334.5696,1649334750.0,11148370366.805,82694242.02303,1413715500.0
2021-02-01,Business Unit 1,Category 5,Brand 21,198701100457.4711,1696458600.0,11729376963.882,82694226.31508,1368807106.017209
2021-03-01,Business Unit 1,Category 5,Brand 21,220170541820.2533,1703489630.895914,8483020592.243999,82694226.31508,1413715500.0
2021-04-01,Business Unit 1,Category 5,Brand 21,232386483119.4021,2239953670.0,3626746372.018,82694226.31508,0.0
2021-05-01,Business Unit 1,Category 5,Brand 21,233153044384.03568,1366591650.0,3575445463.954,76964176.64161,0.0
2021-06-01,Business Unit 1,Category 5,Brand 21,229817289262.315,1482830480.0,2831567767.17225,88424275.98854999,0.0
2021-07-01,Business Unit 1,Category 5,Brand 21,208914463545.12,1398007550.0,3978076664.898,82694226.31508,0.0
2021-08-01,Business Unit 1,Category 5,Brand 21,227920329996.5722,1398007550.0,4080327879.582,82694226.31508,1570795000.0
2021-09-01,Business Unit 1,Category 5,Brand 21,237049332134.60892,141371550.0,0.0,82694226.31508,0.0
2021-10-01,Business Unit 1,Category 5,Brand 21,215705943467.1729,1589892725.61,4350180721.653,76964176.64161,0.0
2021-11-01,Business Unit 1,Category 5,Brand 21,217014597568.818,1207295758.255,4212281256.921,76964176.64161,0.0
2021-12-01,Business Unit 1,Category 5,Brand 21,232467113198.5651,1861476583.771,4773605164.33,94154325.66202,0.0
2022-01-01,Business Unit 1,Category 5,Brand 21,205151580507.926,1179771031.629,5016766665.06225,76964176.64161,0.0
2022-02-01,Business Unit 1,Category 5,Brand 21,197376560764.61942,926801722.536,6744391754.23215,76964176.64161,0.0
2022-03-01,Business Unit 1,Category 5,Brand 21,213342420035.49197,2013759190.0,4680655420.092474,76964176.64161,0.0
2022-04-01,Business Unit 1,Category 5,Brand 21,189449580742.2178,6373821406.007199,5660314873.47095,76964176.64161,1884954000.0
2022-05-01,Business Unit 1,Category 5,Brand 21,230922684319.3655,3515879032.6,5580248813.385349,76964176.64161,0.0
2022-06-01,Business Unit 1,Category 5,Brand 21,224017722868.599,4885601339.866799,0.0,76964176.64161,3141590000.0
2022-07-01,Business Unit 1,Category 5,Brand 21,202670407892.2464,1598581499.61275,8048235005.592674,76964176.64161,942477000.0
2022-08-01,Business Unit 1,Category 5,Brand 21,220152659186.2572,1570581371.88,12248167698.50259,76964176.64161,0.0
2022-09-01,Business Unit 1,Category 5,Brand 21,259812440439.738,996543763.9,12248167698.50259,130722668.8002828,0.0
2022-10-01,Business Unit 1,Category 5,Brand 21,240015037812.001,2136281200.0,5739821785.514374,130722668.8002828,1397586168.5333
2022-11-01,Business Unit 1,Category 5,Brand 21,232081877465.25592,2805257657.78,11486266945.95588,76964176.64161,1570795000.0
2022-12-01,Business Unit 1,Category 5,Brand 21,268903910988.504,2656530074.795,8626715747.03093,76964176.64161,1445131400.0
2023-01-01,Business Unit 1,Category 5,Brand 21,264290029914.63586,2810775794.64161,12541917558.00877,0.0,0.0
2023-02-01,Business Unit 1,Category 5,Brand 21,253331896017.009,3830834673.85061,8112993283.558499,0.0,2638935600.0
2023-03-01,Business Unit 1,Category 5,Brand 21,210065219219.07498,5273507723.126989,6350196196.81824,0.0,1869246050.0
2023-04-01,Business Unit 1,Category 5,Brand 21,207986672589.3,7648433526.810263,6660453700.1795,0.0,3394657955.019
2023-05-01,Business Unit 1,Category 5,Brand 21,242103581295.315,4945733859.977761,2682815177.130849,0.0,1570795000.0
2023-06-01,Business Unit 1,Category 5,Brand 21,241355428915.56,4523292761.831366,3745947564.967834,0.0,2450430915.942215
2023-07-01,Business Unit 1,Category 5,Brand 21,239214691684.30402,2277932495.394822,3637926945.253099,0.0,141245886.4
2023-08-01,Business Unit 1,Category 5,Brand 21,238773019001.953,1721995208.465262,3854652840.675466,0.0,3001575616.88
2023-09-01,Business Unit 1,Category 5,Brand 21,247769611961.924,1236619553.465262,3761762306.37737,0.0,3094466150.0
2023-10-01,Business Unit 1,Category 5,Brand 21,263612585929.32892,5993360241.937821,4088946226.990925,0.0,273318330.0
2023-11-01,Business Unit 1,Category 5,Brand 21,215454301881.9784,2146491367.5,7633364814.034625,0.0,1718449730.0
2023-12-01,Business Unit 1,Category 5,Brand 21,206278725194.66998,1899724580.282829,5448835555.477895,0.0,333193177.52748
2024-01-01,Business Unit 1,Category 5,Brand 21,243058334544.6028,1570795000.0,7533566092.57969,0.0,2589416001.74031
2024-02-01,Business Unit 1,Category 5,Brand 21,211835005125.9757,1570795000.0,5698898625.21495,0.0,3332661544.64067
2024-03-01,Business Unit 1,Category 5,Brand 21,222950356865.20023,3082842267.0,4861373798.339525,0.0,0.0
2024-04-01,Business Unit 1,Category 5,Brand 21,261747778551.8978,5269825588.01,6361730588.485499,0.0,2186221673.9304
2024-05-01,Business Unit 1,Category 5,Brand 21,238068833964.9317,4332880928.0,6525379922.865049,0.0,2090972670.65765
2024-06-01,Business Unit 1,Category 5,Brand 21,247217007586.42032,7057773571.99,6685846609.80489,0.0,2639286889.45221
2024-07-01,Business Unit 1,Category 5,Brand 21,270729253622.9359,2758316020.0,5417076372.367799,0.0,0.0
2024-08-01,Business Unit 1,Category 5,Brand 21,231167895519.2545,3487164900.0,5123250119.8386,0.0,0.0
2024-09-01,Business Unit 1,Category 5,Brand 21,227135147444.15997,6581631050.0,7415538626.5875,0.0,0.0
2024-10-01,Business Unit 1,Category 5,Brand 21,234000178186.47,8089594250.0,6128339661.98932,0.0,1582113369.65568
2024-11-01,Business Unit 1,Category 5,Brand 21,236238303451.09,3579695878.1445,4207096087.75872,0.0,324244421.24428
2024-12-01,Business Unit 1,Category 5,Brand 21,213143228149.86,471238500.0,2448432723.99,0.0,0.0
2025-01-01,Business Unit 1,Category 5,Brand 21,244091606150.83,1884954000.0,3605525641.56734,0.0,902683696.245495
2025-02-01,Business Unit 1,Category 5,Brand 21,197016846636.16998,1884954000.0,3221693089.724187,0.0,1368780744.46949
2025-03-01,Business Unit 1,Category 5,Brand 21,203505696179.0627,9138885310.0,3135018242.96737,0.0,590949474.95821
2025-04-01,Business Unit 1,Category 5,Brand 21,211567813141.22388,10891923945.9,5374955300.23945,0.0,1158713095.23055
2025-05-01,Business Unit 1,Category 5,Brand 21,200202114161.94,5032827180.0,3650671841.8128,0.0,672584196.9042
2018-01-01,Business Unit 2,Category 10,Brand 36,99555964198.296,314159000.0,835699354.3769803,0.0,0.0
2018-02-01,Business Unit 2,Category 10,Brand 36,88190136427.44002,0.0,897887775.9232334,0.0,0.0
2018-03-01,Business Unit 2,Category 10,Brand 36,101365893887.506,0.0,750114583.5440657,0.0,0.0
2018-04-01,Business Unit 2,Category 10,Brand 36,92954022454.78699,720919779.501361,1053161921.615156,0.0,0.0
2018-05-01,Business Unit 2,Category 10,Brand 36,103197765069.594,194797848.5523731,1106547613.860257,0.0,0.0
2018-06-01,Business Unit 2,Category 10,Brand 36,99187563761.99202,0.0,1275157951.294249,0.0,0.0
2018-07-01,Business Unit 2,Category 10,Brand 36,110474325566.523,129865232.3682487,1130669396.576838,0.0,0.0
2018-08-01,Business Unit 2,Category 10,Brand 36,103818882231.155,0.0,1595229292.871082,0.0,942477000.0
2018-09-01,Business Unit 2,Category 10,Brand 36,102688539091.632,0.0,1626738538.620477,0.0,0.0
2018-10-01,Business Unit 2,Category 10,Brand 36,123257782944.36,0.0,1624497027.014013,0.0,942477000.0
2018-11-01,Business Unit 2,Category 10,Brand 36,102767322629.01599,142895704.7825443,1081329468.842054,0.0,0.0
2018-12-01,Business Unit 2,Category 10,Brand 36,106660319381.85199,963536018.8374445,1859141251.319313,0.0,0.0
2019-01-01,Business Unit 2,Category 10,Brand 36,115119752602.21701,839976129.44188,2731188046.345895,0.0,0.0
2019-02-01,Business Unit 2,Category 10,Brand 36,95566006668.336,822951035.5520092,2927395665.265279,0.0,1256636000.0
2019-03-01,Business Unit 2,Category 10,Brand 36,104755524356.048,850193264.4361303,2376090115.892988,0.0,0.0
2019-04-01,Business Unit 2,Category 10,Brand 36,124785284635.04701,2141274151.60429,3022672604.812945,0.0,0.0
2019-05-01,Business Unit 2,Category 10,Brand 36,103936891347.12001,2453468541.286183,3174714350.04903,0.0,1256636000.0
2019-06-01,Business Unit 2,Category 10,Brand 36,114482972729.552,980264542.3494693,3706122557.78914,0.0,0.0
2019-07-01,Business Unit 2,Category 10,Brand 36,121629860015.164,54907888.55622745,2728365318.306125,0.0,0.0
2019-08-01,Business Unit 2,Category 10,Brand 36,114805298606.916,112917923.3221687,2580377632.230678,0.0,0.0
2019-09-01,Business Unit 2,Category 10,Brand 36,115428832593.664,204188126.6177013,2489940682.157314,0.0,0.0
2019-10-01,Business Unit 2,Category 10,Brand 36,118678238192.556,165141607.0808037,2662937067.370172,0.0,0.0
2019-11-01,Business Unit 2,Category 10,Brand 36,117818620628.806,106718047.9268883,2489732996.668958,0.0,0.0
2019-12-01,Business Unit 2,Category 10,Brand 36,122155192610.89699,118407340.058301,3026892084.709192,0.0,0.0
2020-01-01,Business Unit 2,Category 10,Brand 36,146552267843.409,0.0,5462376092.985166,0.0,0.0
2020-02-01,Business Unit 2,Category 10,Brand 36,116880653695.41,0.0,3619325549.732052,0.0,0.0
2020-03-01,Business Unit 2,Category 10,Brand 36,141365666744.407,141371550.0,3240122885.273254,0.0,10596419838.91538
2020-04-01,Business Unit 2,Category 10,Brand 36,315395000466.08496,1932077850.0,10363448930.94366,0.0,0.0
2020-05-01,Business Unit 2,Category 10,Brand 36,182034865306.458,989600850.0,11247559406.99448,0.0,3717278281.857293
2020-06-01,Business Unit 2,Category 10,Brand 36,175916314989.705,2077615026.565001,6618075997.420426,0.0,1727874500.0
2020-07-01,Business Unit 2,Category 10,Brand 36,180176555131.248,2336238691.115,5536101264.2379,0.0,0.0
2020-08-01,Business Unit 2,Category 10,Brand 36,157301007227.72,895353150.0,3097860637.455842,0.0,0.0
2020-09-01,Business Unit 2,Category 10,Brand 36,162703767625.785,1822122200.0,5762552327.940511,0.0,1570795000.0
2020-10-01,Business Unit 2,Category 10,Brand 36,157998992185.083,3031634350.0,6754176743.524506,0.0,1570795000.0
2020-11-01,Business Unit 2,Category 10,Brand 36,157382635789.008,2020260012.844464,6314868236.748417,0.0,942477000.0
2020-12-01,Business Unit 2,Category 10,Brand 36,164629573291.35,3675660300.0,8757807765.41038,0.0,1908274810.515154
2021-01-01,Business Unit 2,Category 10,Brand 36,166153109981.298,0.0,3452469258.57975,0.0,0.0
2021-02-01,Business Unit 2,Category 10,Brand 36,159486306656.49,0.0,3837548945.972,0.0,0.0
2021-03-01,Business Unit 2,Category 10,Brand 36,158975457418.975,1548288649.24,3559816053.704,0.0,0.0
2021-04-01,Business Unit 2,Category 10,Brand 36,149543308138.224,1483345700.76,3758261167.68505,0.0,0.0
2021-05-01,Business Unit 2,Category 10,Brand 36,162319216589.44998,2104865300.0,3947303644.16765,0.0,0.0
2021-06-01,Business Unit 2,Category 10,Brand 36,156701795430.752,1162388300.0,4608033805.18845,0.0,0.0
2021-07-01,Business Unit 2,Category 10,Brand 36,156279157328.052,62831800.0,4015289065.48315,0.0,0.0
2021-08-01,Business Unit 2,Category 10,Brand 36,166265000850.738,62831800.0,3797496799.35405,0.0,0.0
2021-09-01,Business Unit 2,Category 10,Brand 36,163417557294.12,62831800.0,2818771992.5625,0.0,0.0
2021-10-01,Business Unit 2,Category 10,Brand 36,148942092635.154,62831800.0,0.0,0.0,0.0
2021-11-01,Business Unit 2,Category 10,Brand 36,147062717470.676,62831800.0,0.0,0.0,0.0
2021-12-01,Business Unit 2,Category 10,Brand 36,151438892022.148,62831800.0,0.0,0.0,0.0
2022-01-01,Business Unit 2,Category 10,Brand 36,158317826813.48,0.0,8503304959.2288,0.0,0.0
2022-02-01,Business Unit 2,Category 10,Brand 36,146861766922.962,0.0,9114179791.262175,0.0,0.0
2022-03-01,Business Unit 2,Category 10,Brand 36,155354584249.462,0.0,6129557670.569475,0.0,0.0
2022-04-01,Business Unit 2,Category 10,Brand 36,144239102245.89,376990800.0,4014000832.941725,0.0,0.0
2022-05-01,Business Unit 2,Category 10,Brand 36,167049190723.54202,1728827151.824612,3550237597.1212,0.0,1570795000.0
2022-06-01,Business Unit 2,Category 10,Brand 36,159430050204.36002,764359021.8246125,4144503777.447599,0.0,1570795000.0
2022-07-01,Business Unit 2,Category 10,Brand 36,153653050724.97598,785397500.0,4514230310.306499,0.0,628318000.0
2022-08-01,Business Unit 2,Category 10,Brand 36,154129690560.663,785397500.0,4269375099.8655,0.0,628318000.0
2022-09-01,Business Unit 2,Category 10,Brand 36,146186189042.115,1382299600.0,3707769313.29375,0.0,628318000.0
2022-10-01,Business Unit 2,Category 10,Brand 36,144802105961.472,848229300.0,3965375844.846,0.0,785397500.0
2022-11-01,Business Unit 2,Category 10,Brand 36,148732936254.36,1457737469.6976,5492533154.4372,0.0,0.0
2022-12-01,Business Unit 2,Category 10,Brand 36,147282309585.132,1099556500.0,4352768650.397759,0.0,0.0
2023-01-01,Business Unit 2,Category 10,Brand 36,149335482220.795,848229300.0,3887224646.6972,0.0,0.0
2023-02-01,Business Unit 2,Category 10,Brand 36,128235320653.632,911061100.0,6008942632.402989,0.0,2717475350.0
2023-03-01,Business Unit 2,Category 10,Brand 36,135988668012.66,2645696826.32553,3648479970.17775,0.0,471238500.0
2023-04-01,Business Unit 2,Category 10,Brand 36,143080889119.0,4826051392.43553,3038418648.16249,0.0,472473415.04674
2023-05-01,Business Unit 2,Category 10,Brand 36,155136664089.20398,1993816901.32553,2928374697.49236,0.0,621862899.62884
2023-06-01,Business Unit 2,Category 10,Brand 36,147515879575.975,2532690692.43553,2964110776.97199,0.0,1180393000.47561
2023-07-01,Business Unit 2,Category 10,Brand 36,156524702117.49802,2532690692.43553,4288518794.791174,0.0,942477000.0
2023-08-01,Business Unit 2,Category 10,Brand 36,151015263061.962,2043501147.17553,2745579052.81346,0.0,1612398027.07894
2023-09-01,Business Unit 2,Category 10,Brand 36,149275086723.84,2006294772.16,4363178319.858325,0.0,628318000.0
2023-10-01,Business Unit 2,Category 10,Brand 36,155425395059.74402,1387546055.3,4879148451.174986,0.0,628318000.0
2023-11-01,Business Unit 2,Category 10,Brand 36,147846474432.378,2042033500.0,3005517903.9233,0.0,495972489.3972
2023-12-01,Business Unit 2,Category 10,Brand 36,149901875711.987,2892140600.599592,2363609517.53008,0.0,555498589.01878
2024-01-01,Business Unit 2,Category 10,Brand 36,153401797102.80402,1446895459.33362,2531277897.4214,0.0,870043668.43865
2024-02-01,Business Unit 2,Category 10,Brand 36,147754576916.00848,1643051570.0,2519512787.384539,0.0,1126158711.28886
2024-03-01,Business Unit 2,Category 10,Brand 36,149531581568.9563,4399603530.666378,3539930864.998575,0.0,741634978.51255
2024-04-01,Business Unit 2,Category 10,Brand 36,153878263057.6599,2500705640.0,2474006341.01378,0.0,1033456733.25907
2024-05-01,Business Unit 2,Category 10,Brand 36,151721147074.74362,785397500.0,3244563908.403791,0.0,727264403.37555
2024-06-01,Business Unit 2,Category 10,Brand 36,140281953267.1519,3981300944.295688,3324351507.376562,0.0,1940630093.64294
2024-07-01,Business Unit 2,Category 10,Brand 36,146969336473.4141,1545662280.0,2689033456.593835,0.0,696639276.13604
2024-08-01,Business Unit 2,Category 10,Brand 36,150715141954.7171,1301025579.70986,2387623806.26592,0.0,600938763.6399294
2024-09-01,Business Unit 2,Category 10,Brand 36,144746516154.74002,1121547630.0,3581128041.06098,0.0,931312599.67022
2024-10-01,Business Unit 2,Category 10,Brand 36,149133218802.62,1162388300.0,2101145025.98041,0.0,542438870.58359
2024-11-01,Business Unit 2,Category 10,Brand 36,149974436073.74002,1930714202.616732,1721084763.74522,0.0,132645444.48328
2024-12-01,Business Unit 2,Category 10,Brand 36,162099094802.92,1041522850.407027,1836324542.9925,0.0,0.0
